sampType;landCtry;vslFlgCtry;year;proj;trpCode;staNum;quarter;month;spp;sex;catchCat;landCat;commCatScl;commCat;stock;area;rect;subRect;lenCls;age;fishId;lenCode;ageMeth;plusGrp;otoWt;otoSide;indWt;matMeth;matScale;matStage
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;117;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;118;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;119;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;120;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;121;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;122;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;123;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;124;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;125;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;126;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;127;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;128;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;129;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;130;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;131;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;132;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;133;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;134;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;135;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;136;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;137;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;138;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;139;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;140;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;105;-1;141;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;142;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;143;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;144;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;145;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;146;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;147;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;148;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;149;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;150;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;151;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;152;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;153;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;154;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;155;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;156;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;157;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;158;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;159;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;160;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;161;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;162;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;163;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;164;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;165;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;166;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;167;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;168;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;169;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;170;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;171;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;172;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;173;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;174;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;175;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;176;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;177;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;178;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;179;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;180;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;181;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;182;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;183;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;184;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;185;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;186;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;187;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;188;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;189;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;190;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;191;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;192;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;193;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;194;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;195;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;196;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;197;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;198;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;199;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;200;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;201;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;202;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;203;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;204;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;205;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;206;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;207;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;208;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;209;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;210;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;211;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;212;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;213;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;214;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;215;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;216;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;217;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;218;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;219;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;220;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;221;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;222;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;223;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;224;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;225;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;226;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;227;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;228;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;229;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;230;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;231;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;232;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;1_ITA;1;NA;NA;Mullus barbatus;F;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;233;scm;OWR;NA;NA;NA;-1;Macr;2a;Medits scale
